/Reviews,,,,,,,,,,,,,
/@slot1,/@slot12,/@slot2,/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@from,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/Opinions/Opinion/@target,/Review/sentences/sentence/Opinions/Opinion/@to,/Review/sentences/sentence/text
u,u,u,Review-g188672-d1915624_1,150,Review-g188672-d1915624_1:5,,845,FOOD#QUALITY,4,positive,eten,8,Het eten was lekker.
u,u,u,Review-g188672-d1915624_1,150,Review-g188672-d1915624_1:6,,846,FOOD#STYLE_OPTIONS,5,positive,keuze,10,Veel keuze en iedereen was tevreden over zijn/haar gerecht.
u,u,u,Review-g188672-d1915624_1,150,Review-g188672-d1915624_1:6,,846,FOOD#QUALITY,51,positive,gerecht,58,Veel keuze en iedereen was tevreden over zijn/haar gerecht.
u,u,u,Review-g188672-d1915624_1,150,Review-g188672-d1915624_1:7,,847,SERVICE#GENERAL,25,positive,personeel,34,Een dikke pluim voor het personeel van deze zaak!
u,u,u,Review-g188672-d1915624_2,151,Review-g188672-d1915624_2:1,,848,,,,,,Ooit...
u,u,u,Review-g188672-d1915624_2,151,Review-g188672-d1915624_2:2,,849,,,,,,Of er was eens...
u,u,u,Review-g188672-d1915624_2,151,Review-g188672-d1915624_2:3,TRUE,850,,,,,,"De meeste sprookjes beginnen over het algemeen zo en ja: 'Ooit 'was 't Zeezotje een fijne plaats om te zijn met een sympathieke patron, een goede bediening én lekker eten..."
u,u,u,Review-g188672-d1915624_2,151,Review-g188672-d1915624_2:4,,851,SERVICE#GENERAL,163,negative,service,170,"Jammer genoeg hebben we dit de laatste jaren steeds meer zien wegdeemsteren tot een niveau vér beneden alle peil: klant-onvriendelijke patron, slecht eten en geen service..."
u,u,u,Review-g188672-d1915624_2,151,Review-g188672-d1915624_2:4,,851,FOOD#QUALITY,150,negative,eten,154,"Jammer genoeg hebben we dit de laatste jaren steeds meer zien wegdeemsteren tot een niveau vér beneden alle peil: klant-onvriendelijke patron, slecht eten en geen service..."
u,u,u,Review-g188672-d1915624_2,151,Review-g188672-d1915624_2:4,,851,SERVICE#GENERAL,135,negative,patron,141,"Jammer genoeg hebben we dit de laatste jaren steeds meer zien wegdeemsteren tot een niveau vér beneden alle peil: klant-onvriendelijke patron, slecht eten en geen service..."
u,u,u,Review-g188672-d1915624_2,151,Review-g188672-d1915624_2:4,,851,RESTAURANT#GENERAL,0,negative,NULL,0,"Jammer genoeg hebben we dit de laatste jaren steeds meer zien wegdeemsteren tot een niveau vér beneden alle peil: klant-onvriendelijke patron, slecht eten en geen service..."
u,u,u,Review-g188672-d1915624_2,151,Review-g188672-d1915624_2:5,,852,SERVICE#GENERAL,0,negative,NULL,0,Enkel en alleen de 'kching' van de kassa telt en ben je niet tevreden?
u,u,u,Review-g188672-d1915624_2,151,Review-g188672-d1915624_2:6,,853,,,,,,Dan is daar de deur...
u,u,u,Review-g188672-d1915624_2,151,Review-g188672-d1915624_2:7,,854,,,,,,Beste advies?
u,u,u,Review-g188672-d1915624_2,151,Review-g188672-d1915624_2:8,,855,RESTAURANT#GENERAL,0,negative,NULL,0,"Blijf hier gewoon weg, want er zijn heel véél betere én sympathiekere horecazaken in Oostende waar ze tenminste nog weten wat lekker eten én echte klantvriendelijke service is!"
u,u,u,Review-g188672-d1915624_2,151,Review-g188672-d1915624_2:9,,856,,,,,,Tja...
u,u,u,Review-g188672-d1915624_4,152,Review-g188672-d1915624_4:1,,857,,,,,,"Wij kwamen meermaals, vorige keren was het altijd zeer goed."
u,u,u,Review-g188672-d1915624_4,152,Review-g188672-d1915624_4:2,,858,FOOD#QUALITY,20,negative,vissoep 'kleine bouillabaise,48,"Deze keer nam ik de vissoep 'kleine bouillabaise' deze was naar mijn mening zeer ondermaats, De soep smaakte niet naar vis, er was een groot stuk zalm in (wat ik niet graag lust: dus niet hun fout) er was de kop van een langoust in (lust ik wel graag) dus jammer genoeg enkel de kop."
u,u,u,Review-g188672-d1915624_4,152,Review-g188672-d1915624_4:3,,859,FOOD#QUALITY,0,negative,NULL,0,De schelpen waren veel te ver en er waren krabbetjes in.
u,u,u,Review-g188672-d1915624_4,152,Review-g188672-d1915624_4:4,,860,SERVICE#GENERAL,0,negative,NULL,0,"Dus bij de vraag was het lekker: neen+de reden, dus je zou denken een kleine korting of een koffie, echter niets van dit."
u,u,u,Review-g188672-d1915624_4,152,Review-g188672-d1915624_4:4,,860,FOOD#QUALITY,0,negative,NULL,0,"Dus bij de vraag was het lekker: neen+de reden, dus je zou denken een kleine korting of een koffie, echter niets van dit."
u,u,u,Review-g188672-d1915624_4,152,Review-g188672-d1915624_4:5,,861,SERVICE#GENERAL,0,negative,NULL,0,De koffie betaalden we zelf en na voor het eerst in 6 jaar geen drinkgeld te hebben nagelaten zelfs geen goeie dag bij het buiten gaan.
u,u,u,Review-g188672-d1915624_4,152,Review-g188672-d1915624_4:6,,862,,,,,,Jammer horeca en dan maar klagen.
u,u,u,Review-g188672-d1915624_4,152,Review-g188672-d1915624_4:7,,863,RESTAURANT#GENERAL,22,negative,zaak,26,En zeggen dat we deze zaak reeds aanbevolen aan vrienden.
u,u,u,Review-g188672-d1915624_4,152,Review-g188672-d1915624_4:8,,864,,,,,,Thierry Laenens
u,u,u,Review-g188672-d2414248_1,153,Review-g188672-d2414248_1:1,,865,SERVICE#GENERAL,0,positive,NULL,0,"Vlees en vis van de beste kwaliteit, vriendelijk geserveerd op een professionele wijze."
u,u,u,Review-g188672-d2414248_1,153,Review-g188672-d2414248_1:1,,865,FOOD#QUALITY,9,positive,vis,12,"Vlees en vis van de beste kwaliteit, vriendelijk geserveerd op een professionele wijze."
u,u,u,Review-g188672-d2414248_1,153,Review-g188672-d2414248_1:1,,865,FOOD#QUALITY,0,positive,vlees,5,"Vlees en vis van de beste kwaliteit, vriendelijk geserveerd op een professionele wijze."
u,u,u,Review-g188672-d2414248_1,153,Review-g188672-d2414248_1:2,,866,RESTAURANT#GENERAL,0,positive,NULL,0,(Niet toevallig want we zijn er al meermaals geweest!)
u,u,u,Review-g188672-d2414248_2,154,Review-g188672-d2414248_2:1,,867,FOOD#PRICES,0,negative,NULL,0,Ik heb niets aan te merken op de kwaliteit van het eten maar het is gewoon te duur.
u,u,u,Review-g188672-d2414248_2,154,Review-g188672-d2414248_2:1,,867,FOOD#QUALITY,51,neutral,eten,55,Ik heb niets aan te merken op de kwaliteit van het eten maar het is gewoon te duur.
u,u,u,Review-g188672-d2414248_2,154,Review-g188672-d2414248_2:2,,868,DRINKS#PRICES,3,negative,irish coffee,15,"De irish coffee komt de baas inderdaad aan tafel maken, je betaalt er 10 euro voor en dit is ook gewoon té duur."
u,u,u,Review-g188672-d2414248_2,154,Review-g188672-d2414248_2:2,,868,SERVICE#GENERAL,24,neutral,baas,28,"De irish coffee komt de baas inderdaad aan tafel maken, je betaalt er 10 euro voor en dit is ook gewoon té duur."
u,u,u,Review-g188672-d2414248_2,154,Review-g188672-d2414248_2:3,,869,,,,,,Wanneer we de zaak verlieten werden we bijna verplicht een goede recensie hier te schrijven.
u,u,u,Review-g188672-d2414248_2,154,Review-g188672-d2414248_2:4,,870,,,,,,Bij deze toch gewoon mijn eerlijke mening.
u,u,u,Review-g188672-d2414248_3,155,Review-g188672-d2414248_3:1,,871,RESTAURANT#MISCELLANEOUS,0,positive,NULL,0,"Supervriendelijke bediening, heel lekker eten en zeer hondvriendelijk!"
u,u,u,Review-g188672-d2414248_3,155,Review-g188672-d2414248_3:1,,871,FOOD#QUALITY,41,positive,eten,45,"Supervriendelijke bediening, heel lekker eten en zeer hondvriendelijk!"
u,u,u,Review-g188672-d2414248_3,155,Review-g188672-d2414248_3:1,,871,SERVICE#GENERAL,18,positive,bediening,27,"Supervriendelijke bediening, heel lekker eten en zeer hondvriendelijk!"
u,u,u,Review-g188672-d2414248_3,155,Review-g188672-d2414248_3:2,,872,SERVICE#GENERAL,0,positive,NULL,0,We kregen zelfs onze vleesoverschot mee naar huis in een handig herbruikbaar microgolfvriendelijk potje.
u,u,u,Review-g188672-d2414248_3,155,Review-g188672-d2414248_3:3,,873,RESTAURANT#GENERAL,0,positive,NULL,0,Doe zo voort!!!!!
u,u,u,Review-g188672-d2414248_3,155,Review-g188672-d2414248_3:4,,874,,,,,,P.s spektakel verzekerd als je een irish coffee liefhebber bent.
u,u,u,Review-g188672-d2722090_1,156,Review-g188672-d2722090_1:1,,875,RESTAURANT#GENERAL,0,negative,NULL,0,Wij waren met zes personen en hadden hier uiteraard meer van verwacht.
u,u,u,Review-g188672-d2722090_1,156,Review-g188672-d2722090_1:2,,876,FOOD#STYLE_OPTIONS,76,negative,steak,81,2 van ons hadden de zalm besteld van om en bij de 24€ met frietjes 1 had de steak (nog geen 125 gr) 23€ met frietjes 1 had saté 19€ met frietjes 1 scampi in curry met brood het stukje zalm was niet om aan te zien en de steak bijna niet te vinden.
u,u,u,Review-g188672-d2722090_1,156,Review-g188672-d2722090_1:2,,876,FOOD#STYLE_OPTIONS,177,negative,stukje zalm,188,2 van ons hadden de zalm besteld van om en bij de 24€ met frietjes 1 had de steak (nog geen 125 gr) 23€ met frietjes 1 had saté 19€ met frietjes 1 scampi in curry met brood het stukje zalm was niet om aan te zien en de steak bijna niet te vinden.
u,u,u,Review-g188672-d2722090_1,156,Review-g188672-d2722090_1:2,,876,FOOD#STYLE_OPTIONS,219,negative,steak,224,2 van ons hadden de zalm besteld van om en bij de 24€ met frietjes 1 had de steak (nog geen 125 gr) 23€ met frietjes 1 had saté 19€ met frietjes 1 scampi in curry met brood het stukje zalm was niet om aan te zien en de steak bijna niet te vinden.
u,u,u,Review-g188672-d2722090_1,156,Review-g188672-d2722090_1:3,,877,FOOD#STYLE_OPTIONS,0,neutral,NULL,0,"gelukkig serveren ze het op een bord zonder garnituur dat apart in een kommetje op het bord stond, ander hadden wij het stuk vis of vlees niet gevonden."
u,u,u,Review-g188672-d2722090_1,156,Review-g188672-d2722090_1:4,,878,FOOD#STYLE_OPTIONS,10,negative,friet,15,1 schotel friet voor 5 volwassen personen was ruim ondermaats en bijbestelde friet kwam nadat onze borden reeds geruime tijd leeg was.
u,u,u,Review-g188672-d2722090_1,156,Review-g188672-d2722090_1:5,,879,,,,,,hadden deze nochtans tijdig bijbesteld.
u,u,u,Review-g188672-d2722090_1,156,Review-g188672-d2722090_1:6,,880,SERVICE#GENERAL,13,negative,patroon,20,Nadat wij de patroon van ons ongenoegen hadden op de hoogte gebracht heeft hij ons arrogant te woord gestaan en ons gewezen dat dit de normale porties zijn die hij zijn klanten voorschotelt.
u,u,u,Review-g188672-d2722090_1,156,Review-g188672-d2722090_1:7,,881,,,,,,wij vragen ons af of de kinderportie 's van dezelfde grootte zijn als de onze.
u,u,u,Review-g188672-d2722090_1,156,Review-g188672-d2722090_1:8,,882,,,,,,( kinderen hebben dan hun buikje vol gegeten volwassen zeker niet)
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:1,,883,RESTAURANT#GENERAL,0,negative,NULL,0,U weze gewaarschuwd!
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:2,,884,,,,,,Met een groupon gaan eten in deze zaak.
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:3,,885,FOOD#QUALITY,0,negative,NULL,0,"Al slecht gegeten, smaken kunnen nl verschillen, maar er ziek van zijn dat is echt niet meer normaal te noemen."
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:4,,886,FOOD#QUALITY,16,negative,licht gebakken tonijn,37,Voorgerechten: 'Licht gebakken tonijn' was doorbakken.
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:5,,887,FOOD#QUALITY,1,negative,scampi in de look,18,"'Scampi in de look' was niet overdreven, ze zwemden in de boter, ongeloofelijk veel look."
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:6,,888,,,,,,"Ik smaak het de dag er na nog, en alles is er al uren terug uitgekomen."
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:7,,889,FOOD#QUALITY,48,negative,ribbetje,56,"Hoofdgerechten Gebakken ribbetjes met 3 sauzen, ribbetje was precies al eens opgewarmd geweest, de smaak was wat vreemd, maar ik dacht aan een vreemde marinade."
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:8,,890,FOOD#QUALITY,3,neutral,sausjes,10,"De sausjes (huisgemaakt?) hadden precies meerdere kleuren (voor de duidelijkheid, dezelfde saus had verschillende kleuren na er in te hebben geroerd)."
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:9,,891,FOOD#QUALITY,30,negative,ribbetjes,39,Ook hangde er veel vet aan de ribbetjes.
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:10,,892,SERVICE#GENERAL,131,negative,ober,135,"De steak met bearnaisesaus van mijn vriendin werd saignant besteld, maar bien cuit geleverd, na dit duidelijk te maken antwoord de ober, oh ik zei bc maar ik wist het eigenlijk niet, zal wel saignant zijn, de steak was net niet zwart..."
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:11,,893,FOOD#QUALITY,3,negative,frietjes,11,"De frietjes... wel om in dezelfde sfeer te blijven als andere commentaren, zelfs deze in de MacDonalds zijn beter."
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:12,,894,FOOD#QUALITY,4,neutral,slaatje,11,Het slaatje dat er werd bijgegeven was ok.
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:13,,895,FOOD#QUALITY,4,positive,dessert,11,"Het dessert was nog het beste, maar wij hadden geluk blijkbaar."
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:14,,896,FOOD#QUALITY,9,positive,tiramisu,17,"Dezelfde tiramisu bij de buren was keihard en enkel warm aan de onderkant, klinkt als microgolf voor mij."
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:15,,897,,,,,,"De mijne had dit niet, maar ik had de dessert op voorhand besteld, de buren na hun hoofdgerecht."
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:16,,898,FOOD#QUALITY,18,neutral,appeltaart,28,"Mijn vriendin had appeltaart, die ze wel ok vond."
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:17,,899,DRINKS#QUALITY,3,negative,wijn,7,De wijn... laat ons zeggen dat ik er al betere heb gedronken voor voor veel minder dan 22 euro.
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:17,,899,DRINKS#PRICES,3,negative,wijn,7,De wijn... laat ons zeggen dat ik er al betere heb gedronken voor voor veel minder dan 22 euro.
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:18,,900,,,,,,"Onmiddellijk na het dessert zijn we vertrokken zonder woorden, gezien andere commentaren een goede beslissing."
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:19,,901,FOOD#QUALITY,0,negative,NULL,0,"Na 10 minuten zijn we thuis, en mijn vriendin voelt het al komen, rechtstreeks naar het toilet."
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:20,,902,FOOD#QUALITY,0,negative,NULL,0,"Ikzelf de ganse avond en nacht ongemakkelijk, het gevoel dat ik moet braken maar het komt niet."
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:21,,903,,,,,,'s morgens sta ik op en alles er terug uit.
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:22,,904,RESTAURANT#GENERAL,5,negative,zaak,9,"Deze zaak zou moeten gesloten worden, want ik ben duidelijk niet de enige die hier een slechte ervaring heeft meegemaakt."
u,u,u,Review-g188672-d2722090_3,157,Review-g188672-d2722090_3:23,,905,,,,,,"De zeedijk heeft al niet altijd een goede reputatie, wel zaken zoals deze doen er zeker geen goed aan."
u,u,u,Review-g188672-d2722090_4,158,Review-g188672-d2722090_4:1,,906,,,,,,Gisteren dachten ik en mijn vriend om eens lekker te gaan eten met het goede weer.
u,u,u,Review-g188672-d2722090_4,158,Review-g188672-d2722090_4:2,,907,,,,,,"Hij bestelde een pasta carbonara, ik een pannenkoek met suiker."
u,u,u,Review-g188672-d2722090_4,158,Review-g188672-d2722090_4:3,,908,FOOD#QUALITY,88,negative,gerecht,95,"Toen we na een halfuur eindelijk ons eten aan tafel kregen, namen wij elk 1 hap van ons gerecht om dan tot besef te komen dat het niet te vreten was!"
u,u,u,Review-g188672-d2722090_4,158,Review-g188672-d2722090_4:3,,908,SERVICE#GENERAL,0,negative,NULL,0,"Toen we na een halfuur eindelijk ons eten aan tafel kregen, namen wij elk 1 hap van ons gerecht om dan tot besef te komen dat het niet te vreten was!"
u,u,u,Review-g188672-d2722090_4,158,Review-g188672-d2722090_4:4,,909,FOOD#QUALITY,100,negative,pannenkoeken,112,"De pasta carbonara was niks meer dan een harde laag koude kaas, room en doorweekte spaghetti, en de pannenkoeken waren precies gemaakt in een pan dat ze al dagen niet hadden gewassen."
u,u,u,Review-g188672-d2722090_4,158,Review-g188672-d2722090_4:4,,909,FOOD#QUALITY,3,negative,pasta carbonara,18,"De pasta carbonara was niks meer dan een harde laag koude kaas, room en doorweekte spaghetti, en de pannenkoeken waren precies gemaakt in een pan dat ze al dagen niet hadden gewassen."
u,u,u,Review-g188672-d2722090_4,158,Review-g188672-d2722090_4:5,,910,RESTAURANT#GENERAL,0,negative,NULL,0,Verschrikkelijk gewoon!
u,u,u,Review-g188672-d2722090_4,158,Review-g188672-d2722090_4:6,,911,SERVICE#GENERAL,108,negative,chef,112,"De ober (een jobstudent) ging terug naar de keuken met onze borden maar wij kregen deze gewoon terug, en de chef zei dat deze beide gerechten normaal waren en er niks mis mee was."
u,u,u,Review-g188672-d2722090_4,158,Review-g188672-d2722090_4:7,,912,SERVICE#GENERAL,102,negative,keukenpersoneel,117,"Omdat mijn vriend amper 2 happen had genomen van zijn pasta, weigerde hij deze te betalen, waarna het keukenpersoneel heel frank deed en ons dwong om te betalen!!!!!!!"
u,u,u,Review-g188672-d2722090_4,158,Review-g188672-d2722090_4:8,,913,RESTAURANT#GENERAL,0,negative,NULL,0,Wij komen hier nooit meer terug en raden het aan iedereen af.
u,u,u,Review-g188672-d2722090_4,158,Review-g188672-d2722090_4:9,,914,,,,,,Zelfs gratis is het niet waard en verpest het je dag en humeur.
u,u,u,Review-g188672-d2722090_4,158,Review-g188672-d2722090_4:10,,915,RESTAURANT#GENERAL,30,negative,restaurant,40,Als ik kon zou ik het aan het restaurant zelf een bordje plaatsen om het aan alle bezoekers af te raden!!!!!!!!!!!!!!!!!!!
u,u,u,Review-g188672-d3165028_1,159,Review-g188672-d3165028_1:1,,916,AMBIENCE#GENERAL,27,positive,restaurant,37,Fijn en gezellig familiaal restaurant.
u,u,u,Review-g188672-d3165028_1,159,Review-g188672-d3165028_1:2,,917,RESTAURANT#GENERAL,0,positive,NULL,0,Klasse maaltijden en positief qua prijs/kwaliteit.
u,u,u,Review-g188672-d3165028_1,159,Review-g188672-d3165028_1:2,,917,RESTAURANT#PRICES,0,positive,NULL,0,Klasse maaltijden en positief qua prijs/kwaliteit.
u,u,u,Review-g188672-d3165028_1,159,Review-g188672-d3165028_1:2,,917,FOOD#QUALITY,7,positive,maaltijden,17,Klasse maaltijden en positief qua prijs/kwaliteit.
u,u,u,Review-g188672-d3165028_1,159,Review-g188672-d3165028_1:3,,918,RESTAURANT#GENERAL,0,positive,NULL,0,Buiten komen met een voldaan en gelukkig gevoel.
u,u,u,Review-g188672-d3165028_1,159,Review-g188672-d3165028_1:4,,919,SERVICE#GENERAL,6,positive,mensen,12,"Toffe mensen met een fijne, vriendschappelijke en verzorgde uitstraling."
u,u,u,Review-g188672-d3165028_1,159,Review-g188672-d3165028_1:5,,920,RESTAURANT#GENERAL,0,positive,NULL,0,"meer dan voor herhaling vatbaar, aanrader."
u,u,u,Review-g188672-d3165028_2,160,Review-g188672-d3165028_2:1,,921,FOOD#QUALITY,37,positive,maaltijden,47,"Fijne en gezellige bediening, klasse maaltijden."
u,u,u,Review-g188672-d3165028_2,160,Review-g188672-d3165028_2:1,,921,SERVICE#GENERAL,19,positive,bediening,28,"Fijne en gezellige bediening, klasse maaltijden."
u,u,u,Review-g188672-d3165028_2,160,Review-g188672-d3165028_2:2,,922,AMBIENCE#GENERAL,37,positive,restaurantje,49,Voor mij zeker het tofste en leukste restaurantje in Oostende.
u,u,u,Review-g188672-d3165028_2,160,Review-g188672-d3165028_2:3,,923,RESTAURANT#GENERAL,0,positive,NULL,0,Ik zal hier nog geregeld binnenspringen en dan niet alleen voor het lekkere eten maar ook voor de gastvrijheid.
u,u,u,Review-g188672-d3165028_2,160,Review-g188672-d3165028_2:3,,923,FOOD#QUALITY,76,positive,eten,80,Ik zal hier nog geregeld binnenspringen en dan niet alleen voor het lekkere eten maar ook voor de gastvrijheid.
