/Reviews,,,,,,,
/Review/@rid,/Review/#id,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/#id,/Review/sentences/sentence/Opinions/Opinion/@category,/Review/sentences/sentence/Opinions/Opinion/@polarity,/Review/sentences/sentence/text
128,271,128:2,TRUE,1685,,,I had always used PCs and been constantly frustrated by the crashing and the poorly designed operating systems that were never very intuitive.
128,271,128:3,,1686,LAPTOP#GENERAL,negative,I was so happy with my new Mac.
128,271,128:4,,1687,,,for 2 months.
128,271,128:5,,1688,HARD_DISC#QUALITY,negative,Then the hard drive failed;
128,271,128:6,,1689,LAPTOP#MISCELLANEOUS,negative,"my information was all lost (my fault, I know, but I never thought I would need to back up my information on a brand new Mac, the paragon of all computers!"
128,271,128:7,,1690,LAPTOP#OPERATION_PERFORMANCE,negative,"So, after Apple replaced the hard drive I enjoyed another 4 months of my new computer, until it froze this morning--completely."
128,271,128:8,,1691,LAPTOP#OPERATION_PERFORMANCE,negative,I can't even turn it off.
128,271,128:9,,1692,LAPTOP#OPERATION_PERFORMANCE,negative,It's catatonic.
128,271,128:10,,1693,LAPTOP#QUALITY,negative,"Even if Apple replaces whatever needs replacing I wonder if, since I seem to be doubling the amount of time I get out of it each time it's ""like new,"" I might have 8 months next time."
128,271,128:11,,1694,,,"Oh, boy!"
128,271,128:12,,1695,LAPTOP#QUALITY,negative,"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine."
128,271,128:12,,1695,LAPTOP#GENERAL,negative,"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine."
128,271,128:13,TRUE,1696,,,I'm going back to PC.
128,271,128:14,TRUE,1697,,,At least those computers didn't just die on me like this one.
171,272,171:0,,1698,BATTERY#OPERATION_PERFORMANCE,positive,"Great battery, speed, display."
171,272,171:0,,1698,LAPTOP#OPERATION_PERFORMANCE,positive,"Great battery, speed, display."
171,272,171:0,,1698,DISPLAY#GENERAL,positive,"Great battery, speed, display."
171,272,171:1,,1699,LAPTOP#OPERATION_PERFORMANCE,positive,It WORKS!
171,272,171:2,TRUE,1700,,,I always swore by PCs and would never consider a MAC.
171,272,171:3,,1701,,,"As it turns out, I just didn't know any better."
171,272,171:4,,1702,LAPTOP#GENERAL,positive,My house is now 100% Macbook.
171,272,171:4,,1702,COMPANY#GENERAL,positive,My house is now 100% Macbook.
171,272,171:5,,1703,DISPLAY#GENERAL,positive,"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc."
171,272,171:5,,1703,LAPTOP#OPERATION_PERFORMANCE,positive,"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc."
171,272,171:5,,1703,LAPTOP#DESIGN_FEATURES,positive,"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc."
171,272,171:6,,1704,LAPTOP#GENERAL,positive,THIS is what a laptop is supposed to be.
21,273,21:0,,1705,LAPTOP#PRICE,negative,I thought the price was great for the specs.
21,273,21:0,,1705,LAPTOP#DESIGN_FEATURES,negative,I thought the price was great for the specs.
21,273,21:1,,1706,LAPTOP#OPERATION_PERFORMANCE,negative,"But after using it a couple of weeks, the overall operation is poor."
21,273,21:2,,1707,DISPLAY#GENERAL,negative,I hate the display screen and I have done everything I could do the change it.
21,273,21:3,,1708,KEYBOARD#QUALITY,negative,The keyboard is too slick.
21,273,21:4,,1709,LAPTOP#GENERAL,negative,"I really don't like it, but I am stuck."
228,274,228:0,,1710,LAPTOP#QUALITY,negative,Dell Latitude d620 is not a reliable machine.
228,274,228:1,,1711,BATTERY#OPERATION_PERFORMANCE,negative,"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes."
228,274,228:1,,1711,BATTERY#QUALITY,negative,"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes."
228,274,228:2,,1712,BATTERY#QUALITY,negative,Later it held zero charge and its replacement worked for less than three months.
228,274,228:2,,1712,BATTERY#MISCELLANEOUS,negative,Later it held zero charge and its replacement worked for less than three months.
228,274,228:3,,1713,LAPTOP#OPERATION_PERFORMANCE,negative,The machine is slow to boot up and occasionally crashes completely.
234,275,234:0,,1714,,,This is the first Apple product that I have purchased.
234,275,234:1,,1715,LAPTOP#GENERAL,negative,VERY disappointing:
234,275,234:2,,1716,LAPTOP#USABILITY,negative,I was not aware that this product cannot display websites that contain Flash.
234,275,234:3,,1717,,,About 1/2 of the sites I need to visit because of my work contain some type of Flash.
234,275,234:4,,1718,LAPTOP#CONNECTIVITY,negative,"Web access through the 3G network is so slow, it's very frustrating and VERY DISAPPOINTING."
234,275,234:5,,1719,,,One of the primary reasons why I purchased an IPad was to store photographs so that I could show to my customers.
234,275,234:6,,1720,LAPTOP#CONNECTIVITY,negative,"After purchasing this thing, I find out that I need a special interface device to connect my camera, and that it cannot be purchased at the store - only on line."
234,275,234:7,,1721,,,"I go to purchase it on line, and I find out that the device will not be available until almost two months later!"
234,275,234:8,TRUE,1722,,,I now realize that my $900 would have been better spent on a Windows laptop.
139,276,139:0,,1723,LAPTOP#GENERAL,positive,"HP Pavilion DV9000 Notebook PC      When I first got this computer, it really rocked."
139,276,139:1,,1724,LAPTOP#CONNECTIVITY,negative,But as time went on I found it almost impossible to keep the thing on-line through wi-fi.
139,276,139:2,,1725,DISPLAY#OPERATION_PERFORMANCE,negative,Eventually the screen went blank and the computer would not turn on.
139,276,139:2,,1725,LAPTOP#OPERATION_PERFORMANCE,negative,Eventually the screen went blank and the computer would not turn on.
139,276,139:3,,1726,,,HP said it was out of warranty.
139,276,139:4,,1727,COMPANY#GENERAL,negative,Guess I'll stay away from HP.
196,277,196:0,,1728,LAPTOP#GENERAL,positive,My MacBook is probably the best investment I have ever made.
196,277,196:1,,1729,LAPTOP#QUALITY,positive,I have had it for almost four years now and I have only had a few problems with it.
196,277,196:2,,1730,SOFTWARE#OPERATION_PERFORMANCE,negative,"The most recent being that my Safari internet browser is freaking out on me, but I have just been using firefox instead."
196,277,196:3,TRUE,1731,,,"If you had PC for four years I can almost gaurentee that something would of gone wrong by now, maybe even forcing you to replace your entire computer."
196,277,196:4,,1732,LAPTOP#GENERAL,positive,I love this computer.
196,277,196:5,,1733,DISPLAY#DESIGN_FEATURES,positive,"Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done."
196,277,196:5,,1733,LAPTOP#DESIGN_FEATURES,positive,"Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done."
196,277,196:5,,1733,LAPTOP#PORTABILITY,positive,"Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done."
196,277,196:6,TRUE,1734,,,"Everything is so easy to use, Mac software is just so much simpler than Microsoft software."
196,277,196:7,,1735,SOFTWARE#USABILITY,negative,The only thing that I don't like about my mac is that sometimes there are programs that I want to be able to run and I am not able to.
196,277,196:8,,1736,SOFTWARE#USABILITY,negative,Games being the main issue.
196,277,196:9,,1737,SOFTWARE#USABILITY,negative,It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software.
196,277,196:10,,1738,,,I feel that enough people have Macs these days and that companies need to start making things more compatable than they used to be.
196,277,196:11,,1739,LAPTOP#GENERAL,positive,Other than that I don't have one complaint in the world!
B0096VDM8G_16_A1O57E5JJJCTEU,278,B0096VDM8G_16_A1O57E5JJJCTEU:0,,1740,LAPTOP#OPERATION_PERFORMANCE,negative,"This computer periodically crashes (Office, IPhoto, Safari)."
B0096VDM8G_16_A1O57E5JJJCTEU,278,B0096VDM8G_16_A1O57E5JJJCTEU:0,,1740,SOFTWARE#OPERATION_PERFORMANCE,negative,"This computer periodically crashes (Office, IPhoto, Safari)."
B0096VDM8G_16_A1O57E5JJJCTEU,278,B0096VDM8G_16_A1O57E5JJJCTEU:1,,1741,LAPTOP#OPERATION_PERFORMANCE,negative,It takes a long time to get on the Web and to change Web Sites.
B0096VDM8G_16_A1O57E5JJJCTEU,278,B0096VDM8G_16_A1O57E5JJJCTEU:1,,1741,LAPTOP#CONNECTIVITY,negative,It takes a long time to get on the Web and to change Web Sites.
B0096VDM8G_16_A1O57E5JJJCTEU,278,B0096VDM8G_16_A1O57E5JJJCTEU:2,,1742,LAPTOP#OPERATION_PERFORMANCE,negative,Locks up she searching for updates.
B0096VDM8G_16_A1O57E5JJJCTEU,278,B0096VDM8G_16_A1O57E5JJJCTEU:3,,1743,,,Just to be clear.
B0096VDM8G_16_A1O57E5JJJCTEU,278,B0096VDM8G_16_A1O57E5JJJCTEU:4,,1744,,,I have been an Apple user since they switched to Intel.
B0096VDM8G_16_A1O57E5JJJCTEU,278,B0096VDM8G_16_A1O57E5JJJCTEU:5,TRUE,1745,,,I have had Macbook PROs and Macbook Airs and have never had a problem.
B0096VDM8G_16_A1O57E5JJJCTEU,278,B0096VDM8G_16_A1O57E5JJJCTEU:6,,1746,LAPTOP#QUALITY,negative,It seems that this computer might be a lemon.
B0096VDM8G_16_A1O57E5JJJCTEU,278,B0096VDM8G_16_A1O57E5JJJCTEU:7,,1747,,,I purchased it through Amazon.
B0096VDM8G_16_A1O57E5JJJCTEU,278,B0096VDM8G_16_A1O57E5JJJCTEU:8,TRUE,1748,,,I have had one complaint into the supplier but got little support.
B0096VDM8G_16_A1O57E5JJJCTEU,278,B0096VDM8G_16_A1O57E5JJJCTEU:9,,1749,,,I am taking the computer to Apple to see what they think.
B0096VDM8G_22_AFFVUIIK2NR27,279,B0096VDM8G_22_AFFVUIIK2NR27:0,,1750,LAPTOP#GENERAL,positive,"I purchased my Macbook Pro Retina from my school since I had a student discount, but I would gladly purchase it from Amazon for full price again if I had too."
B0096VDM8G_22_AFFVUIIK2NR27,279,B0096VDM8G_22_AFFVUIIK2NR27:1,,1751,LAPTOP#GENERAL,positive,"The Retina is great, its amazingly fast when it boots up because of the SSD storage and the clarity of the screen is amazing as well."
B0096VDM8G_22_AFFVUIIK2NR27,279,B0096VDM8G_22_AFFVUIIK2NR27:1,,1751,LAPTOP#OPERATION_PERFORMANCE,positive,"The Retina is great, its amazingly fast when it boots up because of the SSD storage and the clarity of the screen is amazing as well."
B0096VDM8G_22_AFFVUIIK2NR27,279,B0096VDM8G_22_AFFVUIIK2NR27:1,,1751,HARD_DISC#DESIGN_FEATURES,positive,"The Retina is great, its amazingly fast when it boots up because of the SSD storage and the clarity of the screen is amazing as well."
B0096VDM8G_22_AFFVUIIK2NR27,279,B0096VDM8G_22_AFFVUIIK2NR27:1,,1751,DISPLAY#QUALITY,positive,"The Retina is great, its amazingly fast when it boots up because of the SSD storage and the clarity of the screen is amazing as well."
B0096VDM8G_22_AFFVUIIK2NR27,279,B0096VDM8G_22_AFFVUIIK2NR27:2,,1752,LAPTOP#QUALITY,negative,But if you buy this i would highly recommend that you buy a case and screen protector for this machine as they are known to be quite fragile.
B0096VDM8G_22_AFFVUIIK2NR27,279,B0096VDM8G_22_AFFVUIIK2NR27:2,,1752,DISPLAY#QUALITY,negative,But if you buy this i would highly recommend that you buy a case and screen protector for this machine as they are known to be quite fragile.
B0096VDM8G_17_AO81S50LQB6N8,280,B0096VDM8G_17_AO81S50LQB6N8:0,,1753,LAPTOP#GENERAL,positive,"Count me as extremely satisfied, it's a perfect computer."
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,281,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:0,,1754,LAPTOP#GENERAL,positive,"I just bought this computer from the Apple Store, and I couldn't be more impressed with it."
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,281,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:1,,1755,DISPLAY#GENERAL,positive,"It has a stunning retina display, and is very fast."
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,281,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:1,,1755,LAPTOP#OPERATION_PERFORMANCE,positive,"It has a stunning retina display, and is very fast."
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,281,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:2,TRUE,1756,,,The solid-state memory makes it a lot faster than previous MacBook Pro models that used a spinning hard drive.
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,281,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:3,,1757,LAPTOP#GENERAL,positive,"This computer is good for anything, and it has really superseded my high expectations."
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,281,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:4,,1758,MULTIMEDIA_DEVICES#QUALITY,positive,"Also, the sound quality from the speakers is crystal clear, and everything is just sleek and smooth."
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,281,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:4,,1758,LAPTOP#DESIGN_FEATURES,positive,"Also, the sound quality from the speakers is crystal clear, and everything is just sleek and smooth."
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,281,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:4,,1758,LAPTOP#OPERATION_PERFORMANCE,positive,"Also, the sound quality from the speakers is crystal clear, and everything is just sleek and smooth."
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,281,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:5,,1759,DISPLAY#QUALITY,positive,"The HD display is sensational, and now watching any movie is a very enjoyable experience for me."
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,281,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:6,,1760,HARDWARE#GENERAL,positive,"No hardware issues, as is common with any Apple product."
B0096VDM8G_5_A2Q6ZHSO5QDPRQ,281,B0096VDM8G_5_A2Q6ZHSO5QDPRQ:6,,1760,COMPANY#GENERAL,positive,"No hardware issues, as is common with any Apple product."
