/Reviews,,,,,
/Review/@rid,/Review/#id,/Review/Opinions/Opinion/@category,/Review/Opinions/Opinion/@polarity,/Review/sentences/sentence/@id,/Review/sentences/sentence/text
DBG#2,231,,,DBG#2:1,This will be only the third online review I have ever made about a restaurant in my life.
DBG#2,231,,,DBG#2:2,They have all been tonight and they have all been about the same restaurant.
DBG#2,231,,,DBG#2:3,I have never been so disgusted by both food an service.
DBG#2,231,,,DBG#2:4,For starters they delivered us someone else's order.
DBG#2,231,,,DBG#2:5,"Fine, I wont hang you for that."
DBG#2,231,,,DBG#2:6,"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin."
DBG#2,231,,,DBG#2:7,"Not one to jump to complaints (hence my lack of previous online reviewing), I called the restaurant to give them a heads up that their kitchen might want to check the cleanliness of their prep stations."
DBG#2,231,,,DBG#2:8,"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation."
DBG#2,231,,,DBG#2:9,None was made so i hung up.
DBG#2,231,,,DBG#2:10,Less than three minutes passed before I found myself doubled over the toilet.
DBG#2,231,,,DBG#2:11,"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant."
DBG#2,231,,,DBG#2:12,"Not only have I worked in restaurants for many years, I am now in culinary school, I am a huge lover of oysters and fish, and my girlfriend is half Korean!"
DBG#2,231,,,DBG#2:13,We know the difference between and oyster and bad fish.
DBG#2,231,,,DBG#2:14,"It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive."
DBG#2,231,,,DBG#2:15,Eat at your own risk.
CLF#7,232,AMBIENCE#GENERAL,positive,,
CLF#7,232,RESTAURANT#MISCELLANEOUS,positive,,
CLF#7,232,FOOD#QUALITY,positive,,
CLF#7,232,SERVICE#GENERAL,positive,,
CLF#7,232,RESTAURANT#GENERAL,positive,,
CLF#7,232,,,CLF#7:0,Gorgeous place ideal for a romantic dinner
CLF#7,232,,,CLF#7:1,I took my boyfriend for a dinner on saturday night.
CLF#7,232,,,CLF#7:2,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.
CLF#7,232,,,CLF#7:3,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!
CLF#7,232,,,CLF#7:4,I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.
ADLT#9,233,RESTAURANT#GENERAL,positive,,
ADLT#9,233,RESTAURANT#MISCELLANEOUS,neutral,,
ADLT#9,233,FOOD#QUALITY,positive,,
ADLT#9,233,FOOD#STYLE_OPTIONS,negative,,
ADLT#9,233,,,ADLT#9:0,Lives up to the hype
ADLT#9,233,,,ADLT#9:1,We've lived around the corner from this place for over a year and finally had dinner there.
ADLT#9,233,,,ADLT#9:2,We've tried before but it always packed and doesn't take reservations.
ADLT#9,233,,,ADLT#9:3,It was well worth the wait.
ADLT#9,233,,,ADLT#9:4,The wife had the risotto which was amazing.
ADLT#9,233,,,ADLT#9:5,"It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal."
ADLT#9,233,,,ADLT#9:6,The farro salad and the mashed yukon potatoes were also extremely tasty.
EVPK#4,234,RESTAURANT#GENERAL,positive,,
EVPK#4,234,FOOD#QUALITY,positive,,
EVPK#4,234,,,EVPK#4:0,i love margherita pizza – i looove east village pizza
EVPK#4,234,,,EVPK#4:1,"Love this place, every time we are in the city this is one of the places we always go."
EVPK#4,234,,,EVPK#4:2,A quintessential slice of NYC pizza.
EVPK#4,234,,,EVPK#4:3,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components."
EVPK#4,234,,,EVPK#4:4,"Personally I like the margherita pizza better, but they are all good."
Z#6,235,AMBIENCE#GENERAL,positive,,
Z#6,235,RESTAURANT#GENERAL,positive,,
Z#6,235,LOCATION#GENERAL,neutral,,
Z#6,235,SERVICE#GENERAL,positive,,
Z#6,235,FOOD#PRICES,positive,,
Z#6,235,FOOD#STYLE_OPTIONS,positive,,
Z#6,235,FOOD#QUALITY,positive,,
Z#6,235,DRINKS#QUALITY,positive,,
Z#6,235,RESTAURANT#PRICES,positive,,
Z#6,235,,,Z#6:0,Possibly the Most Romantic Restaurant in the City
Z#6,235,,,Z#6:1,"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!"
Z#6,235,,,Z#6:2,"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city."
Z#6,235,,,Z#6:3,"If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!)."
Z#6,235,,,Z#6:4,It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!
Z#6,235,,,Z#6:5,"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!"
Z#6,235,,,Z#6:6,I never used to be a fan of sakes but am lately experimenting with it a lot more and am acquiring a better taste of it.
Z#6,235,,,Z#6:7,We started off with a delightful sashimi amuse bouche.
Z#6,235,,,Z#6:8,Our first course was Tuna Sashimi with Green Yuzu Sauce.
Z#6,235,,,Z#6:9,"I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better."
Z#6,235,,,Z#6:10,The entrees were served with miso soup and rice.
Z#6,235,,,Z#6:11,The sake’s complimented the courses very well and is successfully easing me into the sake world.
Z#6,235,,,Z#6:12,"For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal."
Z#6,235,,,Z#6:13,"Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie."
Z#6,235,,,Z#6:14,"I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner."
CLF#6,236,RESTAURANT#GENERAL,negative,,
CLF#6,236,SERVICE#GENERAL,negative,,
CLF#6,236,DRINKS#PRICES,negative,,
CLF#6,236,FOOD#PRICES,negative,,
CLF#6,236,,,CLF#6:0,Terrible would be a compliment!
CLF#6,236,,,CLF#6:1,"The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night."
CLF#6,236,,,CLF#6:2,"We were 10 people celebrtating a birthday, we sat in the tent."
CLF#6,236,,,CLF#6:3,We paid a fixed pricce but got nothing!!
CLF#6,236,,,CLF#6:4,We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating.
CLF#6,236,,,CLF#6:5,"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!"
CLF#6,236,,,CLF#6:6,Stay away
TR#5,237,LOCATION#GENERAL,neutral,,
TR#5,237,FOOD#QUALITY,positive,,
TR#5,237,FOOD#PRICES,negative,,
TR#5,237,RESTAURANT#GENERAL,positive,,
TR#5,237,,,TR#5:0,Restaurant with a view
TR#5,237,,,TR#5:1,Celebrated my fathers birthday here.
TR#5,237,,,TR#5:2,The food tasted very good.
TR#5,237,,,TR#5:3,The family seafood entree was very good.
TR#5,237,,,TR#5:4,The main entree was also very good.
TR#5,237,,,TR#5:5,We order a bit of everything on the menu.
TR#5,237,,,TR#5:6,"Price is high but the food is good, so I would come back again."
Z#10,238,FOOD#QUALITY,positive,,
Z#10,238,AMBIENCE#GENERAL,conflict,,
Z#10,238,RESTAURANT#GENERAL,positive,,
Z#10,238,,,Z#10:0,Good Food
Z#10,238,,,Z#10:1,I went here with my boyfriend for our anniversary.
Z#10,238,,,Z#10:2,"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner."
Z#10,238,,,Z#10:3,Over all it was a very nice romantic place .
Z#10,238,,,Z#10:4,I would recommend to ask for a bigger sitting area when you make a reservation (if possible)
P#7,239,RESTAURANT#GENERAL,positive,,
P#7,239,AMBIENCE#GENERAL,positive,,
P#7,239,FOOD#QUALITY,positive,,
P#7,239,DRINKS#QUALITY,neutral,,
P#7,239,SERVICE#GENERAL,neutral,,
P#7,239,,,P#7:0,Loved it
P#7,239,,,P#7:1,A coworker and I tried Pacifico after work a few Fridays and loved it.
P#7,239,,,P#7:2,The atmosphere was great.
P#7,239,,,P#7:3,"The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about."
P#7,239,,,P#7:4,"Our waitress wasn't mean, but not especially warm or attentive either."
P#7,239,,,P#7:5,"I must say I am surprised by the bad reviews of the restaurant earlier in the year, though."
P#7,239,,,P#7:6,Maybe it has improved since then?
P#7,239,,,P#7:7,"Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio."
FF#4,240,RESTAURANT#GENERAL,negative,,
FF#4,240,SERVICE#GENERAL,negative,,
FF#4,240,FOOD#QUALITY,positive,,
FF#4,240,AMBIENCE#GENERAL,positive,,
FF#4,240,DRINKS#STYLE_OPTIONS,positive,,
FF#4,240,RESTAURANT#PRICES,negative,,
FF#4,240,,,FF#4:0,Dumbfoundingly Poor
FF#4,240,,,FF#4:1,"This was, from start to finish, a mind-bogglingly uncomfortable experience."
FF#4,240,,,FF#4:2,Lexicographers take note: a new and fascinating definition of rudeness is alive and flourishing right here in Brooklyn.
FF#4,240,,,FF#4:3,The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.
FF#4,240,,,FF#4:4,Polite acknowledgement is out;
FF#4,240,,,FF#4:5,supercilious scorn is in.
FF#4,240,,,FF#4:6,"And how many times can you pick up the same perfectly aligned set of napkins, inspect them vapidly and plonk them down in exactly the same place instead of venturing a glance at people who are there to help you make the rent?"
FF#4,240,,,FF#4:7,"A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious)."
FF#4,240,,,FF#4:8,"Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest."
FF#4,240,,,FF#4:9,"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)"
FF#4,240,,,FF#4:10,"At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture."
FF#4,240,,,FF#4:11,"On that scale, it's a world-beater."
EVPK#9,241,FOOD#QUALITY,positive,,
EVPK#9,241,FOOD#STYLE_OPTIONS,positive,,
EVPK#9,241,RESTAURANT#GENERAL,positive,,
EVPK#9,241,,,EVPK#9:0,cirspy crust margherita pizza
EVPK#9,241,,,EVPK#9:1,we have been there 3 times since last week we alked it by chance first day the manager offerd us the margherita pizza adn we said yes.
EVPK#9,241,,,EVPK#9:2,it was really good pizza.
EVPK#9,241,,,EVPK#9:3,the crust was imazingly cooked well and pizza was fully loaded:):):)
EVPK#9,241,,,EVPK#9:4,you know what i mean all the positives things happening there made mw write this review.
BHD#4,242,FOOD#QUALITY,positive,,
BHD#4,242,RESTAURANT#MISCELLANEOUS,neutral,,
BHD#4,242,RESTAURANT#GENERAL,positive,,
BHD#4,242,FOOD#PRICES,negative,,
BHD#4,242,,,BHD#4:0,Great Hot Dogs!
BHD#4,242,,,BHD#4:1,I've made the trip out here a few times with a friend who lives nearby (I live on UWS).
BHD#4,242,,,BHD#4:2,"Though it's been crowded most times I've gone here, Bark always delivers on their food."
BHD#4,242,,,BHD#4:3,"The hot dogs are top notch, and they're Slamwich is amazing!"
BHD#4,242,,,BHD#4:4,"Going to Bark is always worth the train ride, and will make your tongue and belly very happy!"
BHD#4,242,,,BHD#4:5,Only complaint is the pricing--I believe it would be more reasonable to pay a dollar less on each item listed on the menu.
BHD#4,242,,,BHD#4:6,"But nonetheless--great spot, great food."
NP#9,243,FOOD#QUALITY,positive,,
NP#9,243,RESTAURANT#GENERAL,positive,,
NP#9,243,,,NP#9:0,Best meal in a long time!
NP#9,243,,,NP#9:1,Mussles and calamari were superb Saturday evening.
NP#9,243,,,NP#9:2,I had the Lamb special which was perfect.
NP#9,243,,,NP#9:3,"My father had the flank steak which was very good, and my mother had the swordfish."
TFS#2,244,RESTAURANT#GENERAL,positive,,
TFS#2,244,FOOD#QUALITY,positive,,
TFS#2,244,AMBIENCE#GENERAL,positive,,
TFS#2,244,,,TFS#2:0,The Four Seasons restaurant is a great experience.
TFS#2,244,,,TFS#2:1,The food is great and the environment is even better.
TFS#2,244,,,TFS#2:2,Everyone must come here at least once.
TFS#2,244,,,TFS#2:3,Highly recommend it!
BHD#8,245,FOOD#QUALITY,positive,,
BHD#8,245,RESTAURANT#PRICES,negative,,
BHD#8,245,FOOD#STYLE_OPTIONS,positive,,
BHD#8,245,RESTAURANT#GENERAL,positive,,
BHD#8,245,,,BHD#8:0,Taking Hot Dogs to the next level
BHD#8,245,,,BHD#8:1,"At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average hot dog."
BHD#8,245,,,BHD#8:2,Here the hot dog is elevated to the level of a real entree with numerous variations available.
CLF#8,246,SERVICE#GENERAL,negative,,
CLF#8,246,RESTAURANT#GENERAL,negative,,
CLF#8,246,RESTAURANT#PRICES,negative,,
CLF#8,246,,,CLF#8:0,Poor service and management
CLF#8,246,,,CLF#8:1,Don’t go to this place!
CLF#8,246,,,CLF#8:2,Had an awful experience at Casa la Femme on a Saturday dinner.
CLF#8,246,,,CLF#8:3,Appetizers took nearly an hour.
CLF#8,246,,,CLF#8:4,When the main course finally arrived (another 45mins) half of our order was missing.
CLF#8,246,,,CLF#8:5,Never got an explanation as to what was going on.
CLF#8,246,,,CLF#8:6,The manager was rude and handled the situation extremely poorly.
CLF#8,246,,,CLF#8:7,"When we threatened to leave, we were offered a meager discount even though half the order was missing."
CLF#8,246,,,CLF#8:8,"On the way out, we heard of other guests complaining about similar issues."
CLF#8,246,,,CLF#8:9,Can’t believe how an expensive NYC restaurant can be so disrespectful to its clients.
FF#6,247,SERVICE#GENERAL,negative,,
FF#6,247,RESTAURANT#GENERAL,negative,,
FF#6,247,RESTAURANT#MISCELLANEOUS,negative,,
FF#6,247,,,FF#6:0,So rude!!!
FF#6,247,,,FF#6:1,I went with JWILS.
FF#6,247,,,FF#6:2,Her review is above.
FF#6,247,,,FF#6:3,I was one of the people that went for this horrible experience.
FF#6,247,,,FF#6:4,My friend is 100% right in the experience we had.
FF#6,247,,,FF#6:5,The hostess was rude and I got a distinct feeling that they did not want to serve us.
FF#6,247,,,FF#6:6,The only thing that my friend left out is that when we sat down at the bar the bartender disappeared.
FF#6,247,,,FF#6:7,I asked for a menu and the same waitress looked at my like I was insane.
FF#6,247,,,FF#6:8,"I was shocked that my friends wanted to stay after the waitress said, ""can I help you"" and ""how many are in your party."""
FF#6,247,,,FF#6:9,What?
FF#6,247,,,FF#6:10,The three of us standing in front of her should have been an indication of how many of us there were.
FF#6,247,,,FF#6:11,We didn't look like the other patrons in there so unfortunately I think that may have been part of the problem.
FF#6,247,,,FF#6:12,Shame on this place for the horrible rude staff and non-existent customer service.
FF#10,248,SERVICE#GENERAL,negative,,
FF#10,248,FOOD#QUALITY,positive,,
FF#10,248,AMBIENCE#GENERAL,positive,,
FF#10,248,RESTAURANT#GENERAL,negative,,
FF#10,248,,,FF#10:0,bad staff
FF#10,248,,,FF#10:1,I generally like this place.
FF#10,248,,,FF#10:2,The food is good.
FF#10,248,,,FF#10:3,The design of the space is good.
FF#10,248,,,FF#10:4,But the service is HORRID!
FF#10,248,,,FF#10:5,"I was there for brunch recently, and we were tag teamed by a waitress and a waiter."
FF#10,248,,,FF#10:6,The waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand.
FF#10,248,,,FF#10:7,"I can't believe that it was, but please put the bag down before delivering food!"
FF#10,248,,,FF#10:8,"The waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so I try to ignore it)."
FF#10,248,,,FF#10:9,"I couldn't ignore the fact that she reach over the plate of one of my friends, who was in mid bite, to clear the table."
FF#10,248,,,FF#10:10,"She then put the check down without asking if we were done, and came to check on the bill every two minutes, even though we were one of three occupied tables."
FF#10,248,,,FF#10:11,"I wish I could like this place more, and I wish someone would retrain the staff."
1626564,249,RESTAURANT#GENERAL,positive,,
1626564,249,FOOD#QUALITY,positive,,
1626564,249,SERVICE#GENERAL,positive,,
1626564,249,,,1626564:0,LLOOVVE THIS PLACE.
1626564,249,,,1626564:1,Food is excellent.
1626564,249,,,1626564:2,Fish is so very fresh.
1626564,249,,,1626564:3,Waitstaff are very friendly.
