/Reviews,,,,,,,
/Review/@rid,/Review/#id,/Review/Opinions/Opinion/@category,/Review/Opinions/Opinion/@polarity,/Review/sentences/sentence/@id,/Review/sentences/sentence/@OutOfScope,/Review/sentences/sentence/Opinions,/Review/sentences/sentence/text
es_doble-uno-zaragoza_comment-4794,418,,,es_doble-uno-zaragoza_comment-4794:1,,,"Los canelones de gallina trufados, excelentes, así como el huevo y el postre."
es_doble-uno-zaragoza_comment-4794,418,,,es_doble-uno-zaragoza_comment-4794:2,,,Volveremos sin dudarlo.
es_doble-uno-zaragoza_comment-4847,419,FOOD#QUALITY,positive,,,,
es_doble-uno-zaragoza_comment-4847,419,FOOD#PRICES,neutral,,,,
es_doble-uno-zaragoza_comment-4847,419,RESTAURANT#GENERAL,positive,,,,
es_doble-uno-zaragoza_comment-4847,419,SERVICE#GENERAL,neutral,,,,
es_doble-uno-zaragoza_comment-4847,419,,,es_doble-uno-zaragoza_comment-4847:0,,,Paseabamos por esa calle y entramos en el Dobleuno simplemente porque queríamos tapear algo.
es_doble-uno-zaragoza_comment-4847,419,,,es_doble-uno-zaragoza_comment-4847:1,,,No lo conocíamos y no esperábamos nada especial.
es_doble-uno-zaragoza_comment-4847,419,,,es_doble-uno-zaragoza_comment-4847:2,,,La sorpresa fue tremenda cuando probamos la primera tapa y siguió con las demas.
es_doble-uno-zaragoza_comment-4847,419,,,es_doble-uno-zaragoza_comment-4847:3,,,Buena calidad y precio razonable.
es_doble-uno-zaragoza_comment-4847,419,,,es_doble-uno-zaragoza_comment-4847:4,,,Nos gusto tanto que al día siguiente fuimos a cenar.
es_doble-uno-zaragoza_comment-4847,419,,,es_doble-uno-zaragoza_comment-4847:5,,,"Pedimos ensalada de espinacas, rissotto de setas y pulpo con langostinos."
es_doble-uno-zaragoza_comment-4847,419,,,es_doble-uno-zaragoza_comment-4847:6,,,Increíble.
es_doble-uno-zaragoza_comment-4847,419,,,es_doble-uno-zaragoza_comment-4847:7,,,No es común encontrar tanta calidad hoy en día y eso se agradece.
es_doble-uno-zaragoza_comment-4847,419,,,es_doble-uno-zaragoza_comment-4847:8,,,"El único “pero” es el tiempo de espera entre plato y plato, pero entiendo que no es excesivo si tenemos en cuenta que los platos son muy elaborados y se hacen en el momento."
es_frances-zaragoza_comment-1356,420,FOOD#STYLE_OPTIONS,positive,,,,
es_frances-zaragoza_comment-1356,420,AMBIENCE#GENERAL,positive,,,,
es_frances-zaragoza_comment-1356,420,FOOD#QUALITY,positive,,,,
es_frances-zaragoza_comment-1356,420,SERVICE#GENERAL,neutral,,,,
es_frances-zaragoza_comment-1356,420,RESTAURANT#GENERAL,positive,,,,
es_frances-zaragoza_comment-1356,420,,,es_frances-zaragoza_comment-1356:0,,,"Pues discrepo del anterior comunicante Yo suelo comer mucho en el Frances y aunque es cierto que ha bajado algo la calidad se sigue comiendo bien, abundante y en un sitio acogedorLo recomiendo porque a pesar de todo se sigue comiendo bien es cierto que se echa en falta a jose el dueño, ahora estan los hijos y siempre pierde algo al pasar d euna generacion a otra"
es_frances-zaragoza_comment-1356,420,,,es_frances-zaragoza_comment-1356:1,,,Saludos
es_frances-zaragoza_comment-885,421,SERVICE#GENERAL,positive,,,,
es_frances-zaragoza_comment-885,421,RESTAURANT#GENERAL,positive,,,,
es_frances-zaragoza_comment-885,421,,,es_frances-zaragoza_comment-885:0,,,Menos mal que le puedo leer por una vez  una crítica acertada.felicidades sr. Aranda.
es_gamberro-zaragoza_comment-4834,422,AMBIENCE#GENERAL,positive,,,,
es_gamberro-zaragoza_comment-4834,422,FOOD#QUALITY,positive,,,,
es_gamberro-zaragoza_comment-4834,422,SERVICE#GENERAL,positive,,,,
es_gamberro-zaragoza_comment-4834,422,RESTAURANT#GENERAL,positive,,,,
es_gamberro-zaragoza_comment-4834,422,,,es_gamberro-zaragoza_comment-4834:0,,,"Restaurante diferente, creativo y agradable."
es_gamberro-zaragoza_comment-4834,422,,,es_gamberro-zaragoza_comment-4834:1,,,La comida buenísima y sorprendente y el servicio impecable.
es_gamberro-zaragoza_comment-4834,422,,,es_gamberro-zaragoza_comment-4834:2,,,Volveremos.
es_gamberro-zaragoza_comment-4856,423,FOOD#QUALITY,positive,,,,
es_gamberro-zaragoza_comment-4856,423,SERVICE#GENERAL,positive,,,,
es_gamberro-zaragoza_comment-4856,423,RESTAURANT#GENERAL,positive,,,,
es_gamberro-zaragoza_comment-4856,423,,,es_gamberro-zaragoza_comment-4856:0,,,Fue todo una experiencia.
es_gamberro-zaragoza_comment-4856,423,,,es_gamberro-zaragoza_comment-4856:1,,,La comida estupenda y el trato magnífico.
es_gamberro-zaragoza_comment-4866,424,SERVICE#GENERAL,positive,,,,
es_gamberro-zaragoza_comment-4866,424,FOOD#QUALITY,positive,,,,
es_gamberro-zaragoza_comment-4866,424,RESTAURANT#GENERAL,positive,,,,
es_gamberro-zaragoza_comment-4866,424,,,es_gamberro-zaragoza_comment-4866:0,,,"Excelente trato y excelente comida, muy recomendable."
es_gamberro-zaragoza_comment-4867,425,FOOD#QUALITY,positive,,,,
es_gamberro-zaragoza_comment-4867,425,SERVICE#GENERAL,neutral,,,,
es_gamberro-zaragoza_comment-4867,425,RESTAURANT#GENERAL,neutral,,,,
es_gamberro-zaragoza_comment-4867,425,,,es_gamberro-zaragoza_comment-4867:0,,,La comida excelente.
es_gamberro-zaragoza_comment-4867,425,,,es_gamberro-zaragoza_comment-4867:1,,,el servicio un poco lento.
es_gamberro-zaragoza_comment-4868,426,FOOD#STYLE_OPTIONS,negative,,,,
es_gamberro-zaragoza_comment-4868,426,SERVICE#GENERAL,negative,,,,
es_gamberro-zaragoza_comment-4868,426,RESTAURANT#GENERAL,negative,,,,
es_gamberro-zaragoza_comment-4868,426,,,es_gamberro-zaragoza_comment-4868:0,,,"Buena voluntad pero exceso d ingredientes a fusionar,nada sublime ni sorprendente,amabilidad mucho camino x delante,no para repetir,a destacar q como el vino elegido no nos gustó nos lo cambiaron sin coste"
es_hosteria-botin-del-corregidor-zaragoza_comment-1117,427,RESTAURANT#GENERAL,negative,,,,
es_hosteria-botin-del-corregidor-zaragoza_comment-1117,427,,,es_hosteria-botin-del-corregidor-zaragoza_comment-1117:0,,,"No es un comentario al restaurante lo que quiero hacer, sino una apreciación a tu comentario."
es_hosteria-botin-del-corregidor-zaragoza_comment-1117,427,,,es_hosteria-botin-del-corregidor-zaragoza_comment-1117:1,TRUE,,Dices que por ese precio hay que comer bien.
es_hosteria-botin-del-corregidor-zaragoza_comment-1117,427,,,es_hosteria-botin-del-corregidor-zaragoza_comment-1117:2,TRUE,,"Yo creo que en cualquier sitio que se sirvan comidas hay que comer bien te cobren lo que te cobren, ¿o es que con un precio barato se justifica que te pongan algo incomible?"
es_hosteria-botin-del-corregidor-zaragoza_comment-1117,427,,,es_hosteria-botin-del-corregidor-zaragoza_comment-1117:3,,,Mi opinión es que entonces es una estafa.
es_hosteria-botin-del-corregidor-zaragoza_comment-1117,427,,,es_hosteria-botin-del-corregidor-zaragoza_comment-1117:4,TRUE,,"Si sirven tortilla de patata tiene que ser buena te cobren 2 euros o te cobren 100, el incremento del precio se deberá a otros factores como puede ser la profesionalidad, números de mesas por camarero, decoración del local y otros factores externos a la comida propiamente."
es_hosteria-botin-del-corregidor-zaragoza_comment-1117,427,,,es_hosteria-botin-del-corregidor-zaragoza_comment-1117:5,TRUE,,"Un saludo, y gracias por tus críticas."
es_hosteria-botin-del-corregidor-zaragoza_comment-1118,428,RESTAURANT#PRICES,negative,,,,
es_hosteria-botin-del-corregidor-zaragoza_comment-1118,428,RESTAURANT#GENERAL,neutral,,,,
es_hosteria-botin-del-corregidor-zaragoza_comment-1118,428,,,es_hosteria-botin-del-corregidor-zaragoza_comment-1118:0,TRUE,,"Sí Manolo, tienes razón, no me he explicado bien, quería decir que no es un precio bajo como para poder dar todo por “bueno”, que hay que exigir un poco más."
es_hosteria-botin-del-corregidor-zaragoza_comment-1118,428,,,es_hosteria-botin-del-corregidor-zaragoza_comment-1118:1,,,Un saludo.
es_il-monasterio-zaragoza_comment-1655,429,,,,,,
es_il-monasterio-zaragoza_comment-1655,429,,,es_il-monasterio-zaragoza_comment-1655:0,,,"Hola,Comunicaros que ya lo podeis quitar de la lista, ya que hace un mes que lo han cerrado."
es_il-monasterio-zaragoza_comment-1655,429,,,es_il-monasterio-zaragoza_comment-1655:1,TRUE,,Una pena
es_kupela-la-sidreria-zaragoza_comment-3018,430,FOOD#QUALITY,positive,,,,
es_kupela-la-sidreria-zaragoza_comment-3018,430,RESTAURANT#GENERAL,positive,,,,
es_kupela-la-sidreria-zaragoza_comment-3018,430,,,es_kupela-la-sidreria-zaragoza_comment-3018:0,,,"lo mejor el jamon en lugar de sidreria pondria jamoneria, en mivida tome mejor jamonun saludo"
es_kupela-la-sidreria-zaragoza_comment-4507,431,FOOD#QUALITY,positive,,,,
es_kupela-la-sidreria-zaragoza_comment-4507,431,RESTAURANT#GENERAL,positive,,,,
es_kupela-la-sidreria-zaragoza_comment-4507,431,RESTAURANT#MISCELLANEOUS,positive,,,,
es_kupela-la-sidreria-zaragoza_comment-4507,431,,,es_kupela-la-sidreria-zaragoza_comment-4507:0,,,"Tanto por placer como por trabajo, he visitado unas cuantas veces este restaurante ."
es_kupela-la-sidreria-zaragoza_comment-4507,431,,,es_kupela-la-sidreria-zaragoza_comment-4507:1,,,Destaca en todo lo que ofrece y lo hace de manera sobresaliente con la carne y los pescados.
es_kupela-la-sidreria-zaragoza_comment-4507,431,,,es_kupela-la-sidreria-zaragoza_comment-4507:2,,,Absolutamente recomendable.
es_kupela-la-sidreria-zaragoza_comment-4507,431,,,es_kupela-la-sidreria-zaragoza_comment-4507:3,,,"En mi opinión, es uno de los restaurantes mas profesionales de Zaragoza ."
es_kupela-la-sidreria-zaragoza_comment-4547,432,RESTAURANT#GENERAL,positive,,,,
es_kupela-la-sidreria-zaragoza_comment-4547,432,FOOD#QUALITY,positive,,,,
es_kupela-la-sidreria-zaragoza_comment-4547,432,FOOD#STYLE_OPTIONS,positive,,,,
es_kupela-la-sidreria-zaragoza_comment-4547,432,FOOD#PRICES,positive,,,,
es_kupela-la-sidreria-zaragoza_comment-4547,432,,,es_kupela-la-sidreria-zaragoza_comment-4547:0,,,"En mi opinión, uno de los mejores restaurantes de Zaragoza."
es_kupela-la-sidreria-zaragoza_comment-4547,432,,,es_kupela-la-sidreria-zaragoza_comment-4547:1,,,Lo he visitado en varias ocasiones y he de destacar la excelente calidad de la materia prima y el saber hacer en la cocina.
es_kupela-la-sidreria-zaragoza_comment-4547,432,,,es_kupela-la-sidreria-zaragoza_comment-4547:2,,,"Puedes encontrar desde un chuletón bien trabajado, pasando por unos pescados en su punto justo o irte a menús mas elaborados, llenos de sabor y contrastes sin adulteraciones en el sabor."
es_kupela-la-sidreria-zaragoza_comment-4547,432,,,es_kupela-la-sidreria-zaragoza_comment-4547:3,,,Relación calidad-precio fantástica.
es_kupela-la-sidreria-zaragoza_comment-4547,432,,,es_kupela-la-sidreria-zaragoza_comment-4547:4,,,Absolutamente recomendable.
es_kupela-la-sidreria-zaragoza_comment-4547,432,,,es_kupela-la-sidreria-zaragoza_comment-4547:5,,,Mireya
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,RESTAURANT#GENERAL,positive,,,,
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,DRINKS#QUALITY,positive,,,,
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,FOOD#QUALITY,positive,,,,
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,SERVICE#GENERAL,positive,,,,
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,AMBIENCE#GENERAL,positive,,,,
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,,,es_l_olive_0_AntonioSerranoPueyo_2015-06-01:0,TRUE,,Reserve y estuve comiendo con un buen amigo.
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,,,es_l_olive_0_AntonioSerranoPueyo_2015-06-01:1,,,Nos dejamos guiar y nos ofrecieron de entrantes para compartir unos buñuelos de bacalao con alioli de membrillo y unos calamares a la plancha.
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,,,es_l_olive_0_AntonioSerranoPueyo_2015-06-01:2,,,"De platos principales unos ""fideus rossejats"" y un tronco de merluza a la donostiarra; de postre el famoso ""tiramisú"" de la casa y una tarta de manzana caramelizada con helado de vainilla."
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,,,es_l_olive_0_AntonioSerranoPueyo_2015-06-01:3,,,Todo óptimo.
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,,,es_l_olive_0_AntonioSerranoPueyo_2015-06-01:4,,,Le solicité al responsable de Sala que el chef pusiera más guindilla al aderezo con ajos de la merluza.
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,,,es_l_olive_0_AntonioSerranoPueyo_2015-06-01:5,,,Así lo hizo y el resultado fue espectacular.
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,,,es_l_olive_0_AntonioSerranoPueyo_2015-06-01:6,,,"Para beber: un vino que recomienda la casa, el Viña Salceda Reserva 2010 D.O.C."
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,,,es_l_olive_0_AntonioSerranoPueyo_2015-06-01:7,,,"Rioja (divino y de una cosecha ""excelente"")."
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,,,es_l_olive_0_AntonioSerranoPueyo_2015-06-01:8,,,Este restaurante es uno de los valores más seguros de la cocina catalana en Barcelona.
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,,,es_l_olive_0_AntonioSerranoPueyo_2015-06-01:9,,,Siempre es excelso en su comida y perfecto en su servicio.
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,,,es_l_olive_0_AntonioSerranoPueyo_2015-06-01:10,,,El ambiente también es de maravilla.
es_l_olive_0_AntonioSerranoPueyo_2015-06-01,433,,,es_l_olive_0_AntonioSerranoPueyo_2015-06-01:11,,,No se puede pedir más.
es_l_olive_12_MaiteRafolsSole_2013-12-27,434,RESTAURANT#GENERAL,negative,,,,
es_l_olive_12_MaiteRafolsSole_2013-12-27,434,FOOD#PRICES,negative,,,,
es_l_olive_12_MaiteRafolsSole_2013-12-27,434,FOOD#QUALITY,negative,,,,
es_l_olive_12_MaiteRafolsSole_2013-12-27,434,FOOD#STYLE_OPTIONS,negative,,,,
es_l_olive_12_MaiteRafolsSole_2013-12-27,434,SERVICE#GENERAL,negative,,,,
es_l_olive_12_MaiteRafolsSole_2013-12-27,434,,,es_l_olive_12_MaiteRafolsSole_2013-12-27:0,,,Hacia tiempo que no habia estado y la experiencia fue muy decepcionante.
es_l_olive_12_MaiteRafolsSole_2013-12-27,434,,,es_l_olive_12_MaiteRafolsSole_2013-12-27:1,,,Extremadamente caro por el tipo de cocina.
es_l_olive_12_MaiteRafolsSole_2013-12-27,434,,,es_l_olive_12_MaiteRafolsSole_2013-12-27:2,,,"Croquetas oleosas, salmón marinado insulso y escaso láminas transparentes, alcachofas con almejas duras  y sosas de vivero cuando el precio del plato fue de 28€, el carpaccio de rape  testimonial."
es_l_olive_12_MaiteRafolsSole_2013-12-27,434,,,es_l_olive_12_MaiteRafolsSole_2013-12-27:3,,,El trato del maitre que nos tomó nota fue de muy poca profesionalidad impresionante y rozando la mala educación.
es_l_olive_14_ClaraGarcia_2013-03-21,435,RESTAURANT#GENERAL,positive,,,,
es_l_olive_14_ClaraGarcia_2013-03-21,435,,,es_l_olive_14_ClaraGarcia_2013-03-21:0,,,"Desde que lo descubrí hace unos años, siempre que voy a barcelona, voy a l ólive."
es_l_olive_14_ClaraGarcia_2013-03-21,435,,,es_l_olive_14_ClaraGarcia_2013-03-21:1,,,me encanta.
es_l_olive_18_Igor_2012-10-08,436,RESTAURANT#GENERAL,positive,,,,
es_l_olive_18_Igor_2012-10-08,436,FOOD#QUALITY,positive,,,,
es_l_olive_18_Igor_2012-10-08,436,FOOD#STYLE_OPTIONS,positive,,,,
es_l_olive_18_Igor_2012-10-08,436,RESTAURANT#PRICES,negative,,,,
es_l_olive_18_Igor_2012-10-08,436,,,es_l_olive_18_Igor_2012-10-08:0,,,Un restaurante muy recomendable.
es_l_olive_18_Igor_2012-10-08,436,,,es_l_olive_18_Igor_2012-10-08:1,,,La comida es deliciosa y las cantidades son más que aceptables.
es_l_olive_18_Igor_2012-10-08,436,,,es_l_olive_18_Igor_2012-10-08:2,,,Algo caro pero sin duda muy recomendable para comer bien en Barcelona.
es_l_olive_20_JosepLlopisGimeno_2012-03-20,437,RESTAURANT#GENERAL,negative,,,,
es_l_olive_20_JosepLlopisGimeno_2012-03-20,437,,,es_l_olive_20_JosepLlopisGimeno_2012-03-20:0,,,Prefiero no opinar por el desengaño que tuve.
es_l_olive_21_RosaRibasBalcells_2012-02-19,438,RESTAURANT#GENERAL,positive,,,,
es_l_olive_21_RosaRibasBalcells_2012-02-19,438,AMBIENCE#GENERAL,positive,,,,
es_l_olive_21_RosaRibasBalcells_2012-02-19,438,SERVICE#GENERAL,positive,,,,
es_l_olive_21_RosaRibasBalcells_2012-02-19,438,,,es_l_olive_21_RosaRibasBalcells_2012-02-19:0,,,"Empecé el día con buen pie y lo continué escogiendo el lugar idóneo para comer, charlar  con los amigos y estar muy bien atendida."
es_l_olive_21_RosaRibasBalcells_2012-02-19,438,,,es_l_olive_21_RosaRibasBalcells_2012-02-19:1,,,El local te ayuda a conseguir que puedas intercambiar ideas con  quienes compartes la mesa dado el bajo tono en que los comensales mantienen sus conversaciones.
es_l_olive_21_RosaRibasBalcells_2012-02-19,438,,,es_l_olive_21_RosaRibasBalcells_2012-02-19:2,,,El servicio excelente.
es_l_olive_21_RosaRibasBalcells_2012-02-19,438,,,es_l_olive_21_RosaRibasBalcells_2012-02-19:3,,,"Atentos, educados, discretos, todos cuantos nos atendieron y al despedirnos acudieron a darnos el último adios y el ""hasta la próxima.."" Prometimos volver pero esa vez con muchos más amigos a los que, previamente, habremos informado de ese almuerzo que nos redondeó un sábado inolvidable."
es_l_olive_21_RosaRibasBalcells_2012-02-19,438,,,es_l_olive_21_RosaRibasBalcells_2012-02-19:4,,,Gracias.
es_l_olive_22_IsabelSanchezSanchdez_2012-01-07,439,RESTAURANT#GENERAL,positive,,,,
es_l_olive_22_IsabelSanchezSanchdez_2012-01-07,439,SERVICE#GENERAL,positive,,,,
es_l_olive_22_IsabelSanchezSanchdez_2012-01-07,439,AMBIENCE#GENERAL,positive,,,,
es_l_olive_22_IsabelSanchezSanchdez_2012-01-07,439,FOOD#QUALITY,positive,,,,
es_l_olive_22_IsabelSanchezSanchdez_2012-01-07,439,,,es_l_olive_22_IsabelSanchezSanchdez_2012-01-07:0,,,Es muy buen restaurante.
es_l_olive_22_IsabelSanchezSanchdez_2012-01-07,439,,,es_l_olive_22_IsabelSanchezSanchdez_2012-01-07:1,,,Ya habiamos estado en el anterior en la calle muntaner.
es_l_olive_22_IsabelSanchezSanchdez_2012-01-07,439,,,es_l_olive_22_IsabelSanchezSanchdez_2012-01-07:2,,,"Este es mucho mas elegante, el trato muy correcto y la ambientacion te hace sentir muy a gusto."
es_l_olive_22_IsabelSanchezSanchdez_2012-01-07,439,,,es_l_olive_22_IsabelSanchezSanchdez_2012-01-07:3,,,La comida de calidad.
es_l_olive_22_IsabelSanchezSanchdez_2012-01-07,439,,,es_l_olive_22_IsabelSanchezSanchdez_2012-01-07:4,,,Recomiendo los calçots rebozados.
es_l_olive_22_IsabelSanchezSanchdez_2012-01-07,439,,,es_l_olive_22_IsabelSanchezSanchdez_2012-01-07:5,,,Sin duda repetiremos.
es_l_olive_23_Sandra_2011-11-23,440,RESTAURANT#GENERAL,conflict,,,,
es_l_olive_23_Sandra_2011-11-23,440,FOOD#QUALITY,positive,,,,
es_l_olive_23_Sandra_2011-11-23,440,SERVICE#GENERAL,negative,,,,
es_l_olive_23_Sandra_2011-11-23,440,,,es_l_olive_23_Sandra_2011-11-23:0,,,el restaurante y la comida estupenda.
es_l_olive_23_Sandra_2011-11-23,440,,,es_l_olive_23_Sandra_2011-11-23:1,,,Pero la mujer que esta de cajera que fue quien nos recibio desde el primer momento nos hablo en catalan incluso dandose cuenta de que no lo entendiamos.
es_l_olive_23_Sandra_2011-11-23,440,,,es_l_olive_23_Sandra_2011-11-23:2,,,me parecio de muy mal gusto puesto que que jamas he tenido ese problema en Barcelona y esto ha repercutido en mi valoracion al restaurante.
es_9reinas_73_Enrique_2011-01-23,441,RESTAURANT#GENERAL,positive,,,,
es_9reinas_73_Enrique_2011-01-23,441,FOOD#QUALITY,positive,,,,
es_9reinas_73_Enrique_2011-01-23,441,SERVICE#GENERAL,positive,,,,
es_9reinas_73_Enrique_2011-01-23,441,,,es_9reinas_73_Enrique_2011-01-23:0,,,Hemos comido bastante bien.
es_9reinas_73_Enrique_2011-01-23,441,,,es_9reinas_73_Enrique_2011-01-23:1,,,"Los primeros bien, la carne excelente."
es_9reinas_73_Enrique_2011-01-23,441,,,es_9reinas_73_Enrique_2011-01-23:2,,,Se acerca más a los 45 que a los treinta euros.
es_9reinas_73_Enrique_2011-01-23,441,,,es_9reinas_73_Enrique_2011-01-23:3,,,El trato exquisito.
es_9reinas_73_Enrique_2011-01-23,441,,,es_9reinas_73_Enrique_2011-01-23:4,,,"Se nota que llevan un mes y medio y les falta un poco de rodaje, pero se le ven ganas de agradar para ganarse la clientela."
es_9reinas_73_Enrique_2011-01-23,441,,,es_9reinas_73_Enrique_2011-01-23:5,TRUE,,"Si no bajan la guardia, es posible que trabajen."
es_9reinas_73_Enrique_2011-01-23,441,,,es_9reinas_73_Enrique_2011-01-23:6,TRUE,,Les deseo mucha suerte.
es_9reinas_73_Enrique_2011-01-23,441,,,es_9reinas_73_Enrique_2011-01-23:7,TRUE,,"PD: No tiene nada que ver con la película de Darín, solo que les gustó el nombre."
